2026-03-11 13:34:07 | RetrievalService | INFO | RetrievalService initialized
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Kasper Schmeichel (60f041bd-5ed4-40e2-b77d-de8fe5979509)
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Peter Schmeichel (a347f51c-b223-4866-9575-dd70fdf888a0)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (902 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | peter schmeichel, a Person, has context "Peter Bolesław Schmeichel MBE was a Danish former professional footballer who played as a goalkeeper. He was voted the IFFHS World’s Best Goalkeeper in 1992 and 1993. He is best remembered for his years at Manchester United, where he captained the team to the 1999 UEFA Champions League to complete the Treble, and for winning UEFA Euro 1992 with Denmark. He is the son of Kasper Schmeichel." and is connected to "denmark" (and for winning UEFA Euro 1992 with Denmark.); "manchester united" (He is best remembered for his most successful years at English club Manchester United, whom he captained to the 1999 UEFA Champions League to complete the Treble, and for winning UEFA Euro 1992 with Denmark.); "uefa champions league" (to complete the Treble, and for winning UEFA Euro 1992 with Denmark.); "uefa euro 1992" (and for winning UEFA Euro 1992 with Denmark.)
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 5 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.93
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: peter bolesław schmeichel
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (198 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Peter Bolesław Schmeichel MBE was born on 18 November 1963. He is a Danish former professional footballer who played as a goalkeeper. He was voted the IFFHS World’s Best Goalkeeper in 1992 and 1993.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Peter Schmeichel (a347f51c-b223-4866-9575-dd70fdf888a0)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (249 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | peter bolesław schmeichel, a Person, has context "Peter Bolesław Schmeichel MBE was born on 18 November 1963. He is a Danish former professional footballer who played as a goalkeeper. He was voted the IFFHS World’s Best Goalkeeper in 1992 and 1993."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 6 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.91
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: kasper peter schmeichel
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (208 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Kasper Peter Schmeichel is a Danish professional footballer. He plays for Leicester City in the Premier League and the Denmark national team. He was born on 5 November 1986. He is the son of Peter Schmeichel.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Kasper Schmeichel (60f041bd-5ed4-40e2-b77d-de8fe5979509)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (257 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | kasper peter schmeichel, a Person, has context "Kasper Peter Schmeichel is a Danish professional footballer. He plays for Leicester City in the Premier League and the Denmark national team. He was born on 5 November 1986. He is the son of Peter Schmeichel."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 7 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.91
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: leicester city
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (293 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Kasper Peter Schmeichel, born 5 November 1986, is a Danish professional footballer who plays as a goalkeeper for Leicester City and the Denmark national team. He is the son of Peter Schmeichel. He went on loan to Wigan Athletic, Leicester City and Hull City before being released in June 2016.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Kasper Schmeichel (60f041bd-5ed4-40e2-b77d-de8fe5979509)
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Nick Powell (1861b436-9a02-46b9-bb84-649299481e64)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (494 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | leicester city, an Organization, has context "Kasper Peter Schmeichel, born 5 November 1986, is a Danish professional footballer who plays as a goalkeeper for Leicester City and the Denmark national team. He is the son of Peter Schmeichel. He went on loan to Wigan Athletic, Leicester City and Hull City before being released in June 2016." and is connected to "nicholas edward "nick" powell" (he went on loan to Wigan Athletic, Leicester City and Hull City before being released in June 2016.)
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 8 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.69
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: IFFHS World's Best Goalkeeper Award Analysis
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Indexable', 'Community']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (360 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | In 1987, several notable events occurred. Guns N' Roses released their album "Appetite for Destruction," achieving commercial success. The film "City of Angels" was released, a remake of a 1987 German film. Dolly Parton, Linda Ronstadt, and Emmylou Harris revived the song “To Know Him Is to Love Him,” which reached the top of the U.S. country singles charts.
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (420 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | IFFHS World's Best Goalkeeper Award Analysis, has context "In 1987, several notable events occurred. Guns N' Roses released their album "Appetite for Destruction," achieving commercial success. The film "City of Angels" was released, a remake of a 1987 German film. Dolly Parton, Linda Ronstadt, and Emmylou Harris revived the song “To Know Him Is to Love Him,” which reached the top of the U.S. country singles charts."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 9 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.64
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: european football
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (351 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Peter Bolesław Schmeichel MBE was a Danish former professional footballer who played as a goalkeeper. He was voted the IFFHS World’s Best Goalkeeper in 1992 and 1993. He is best remembered for his years at Manchester United, where he captained the team to the 1999 UEFA Champions League to complete the Treble. He also won UEFA Euro 1992 with Denmark.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Peter Schmeichel (a347f51c-b223-4866-9575-dd70fdf888a0)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (384 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | european football, has context "Peter Bolesław Schmeichel MBE was a Danish former professional footballer who played as a goalkeeper. He was voted the IFFHS World’s Best Goalkeeper in 1992 and 1993. He is best remembered for his years at Manchester United, where he captained the team to the 1999 UEFA Champions League to complete the Treble. He also won UEFA Euro 1992 with Denmark."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 10 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.62
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: goalkeeping
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (816 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Goalkeeping is a specialized role in handball and football. Kasper Hvidt, born in Copenhagen on 6 February 1976, was a Danish retired handball goalkeeper who last played for KIF Kolding and the Danish national team, and was selected as the best keeper for the 2008 European Men's Handball Championship. Peter Schmeichel, born on 18 November 1963, is a Danish former professional footballer who played as a goalkeeper for Manchester United, captained them to the 1999 UEFA Champions League, and won UEFA Euro 1992 with Denmark, and was voted IFFHS World's Best Goalkeeper in 1992 and 1993. Kasper Schmeichel, son of Peter Schmeichel, plays for Leicester City and the Denmark national team. The IFFHS World's Best Goalkeeper award has been given annually since 1987, with Manuel Neuer holding the title from 2013-2016.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Kasper Schmeichel (60f041bd-5ed4-40e2-b77d-de8fe5979509)
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Goalkeeper (aa3305a7-cfc3-4350-9750-11c859fe0e67)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (843 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | goalkeeping, has context "Goalkeeping is a specialized role in handball and football. Kasper Hvidt, born in Copenhagen on 6 February 1976, was a Danish retired handball goalkeeper who last played for KIF Kolding and the Danish national team, and was selected as the best keeper for the 2008 European Men's Handball Championship. Peter Schmeichel, born on 18 November 1963, is a Danish former professional footballer who played as a goalkeeper for Manchester United, captained them to the 1999 UEFA Champions League, and won UEFA Euro 1992 with Denmark, and was voted IFFHS World's Best Goalkeeper in 1992 and 1993. Kasper Schmeichel, son of Peter Schmeichel, plays for Leicester City and the Denmark national team. The IFFHS World's Best Goalkeeper award has been given annually since 1987, with Manuel Neuer holding the title from 2013-2016."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 11 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.60
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: sports awards
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (452 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | The IFFHS World's Best Club Coach is an association football award given annually, since 1996, to the most outstanding club coach as voted by the International Federation of Football History & Statistics (IFFHS). The votes, in 1996, were cast by IFFHS's editorial staff as well as experts from 89 countries spanning six different continents. Since then, the votes are now awarded by 81 experts and selected editorial offices from all of the continents.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Club Coach (279b930c-bdb3-463e-8829-51c79341eea7)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (481 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | sports awards, has context "The IFFHS World's Best Club Coach is an association football award given annually, since 1996, to the most outstanding club coach as voted by the International Federation of Football History & Statistics (IFFHS). The votes, in 1996, were cast by IFFHS's editorial staff as well as experts from 89 countries spanning six different continents. Since then, the votes are now awarded by 81 experts and selected editorial offices from all of the continents."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 12 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.60
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: football awards
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (527 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | The IFFHS World’s Best Club Coach is an annual association football award given since 1996 to the most outstanding club coach, voted by the International Federation of Football History & Statistics (IFFHS). The initial votes were cast by IFFHS’s editorial staff and experts from 89 countries. Since 1987, the IFFHS World’s Best Goalkeeper is awarded annually to the most outstanding goalkeeper, voted by IFFHS’s editorial staff and experts from different continents. Manuel Neuer was the world’s best goalkeeper from 2013-2016.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Goalkeeper (aa3305a7-cfc3-4350-9750-11c859fe0e67)
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Club Coach (279b930c-bdb3-463e-8829-51c79341eea7)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (558 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | football awards, has context "The IFFHS World’s Best Club Coach is an annual association football award given since 1996 to the most outstanding club coach, voted by the International Federation of Football History & Statistics (IFFHS). The initial votes were cast by IFFHS’s editorial staff and experts from 89 countries. Since 1987, the IFFHS World’s Best Goalkeeper is awarded annually to the most outstanding goalkeeper, voted by IFFHS’s editorial staff and experts from different continents. Manuel Neuer was the world’s best goalkeeper from 2013-2016."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 13 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: iffhs world's best club coach
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (212 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | The IFFHS World’s Best Club Coach is an association football award given annually, since 1996, to the most outstanding club coach as voted by the International Federation of Football History & Statistics (IFFHS).
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Club Coach (279b930c-bdb3-463e-8829-51c79341eea7)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (267 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | iffhs world's best club coach, an Award, has context "The IFFHS World’s Best Club Coach is an association football award given annually, since 1996, to the most outstanding club coach as voted by the International Federation of Football History & Statistics (IFFHS)."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 14 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: iffhs world's best goalkeeper
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (222 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | The IFFHS World’s Best Goalkeeper is an annual football award given since 1987 by the International Federation of Football History & Statistics (IFFHS) to the most outstanding goalkeeper of the year, as voted by the IFFHS.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - IFFHS World_s Best Goalkeeper (aa3305a7-cfc3-4350-9750-11c859fe0e67)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (277 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | iffhs world's best goalkeeper, an Award, has context "The IFFHS World’s Best Goalkeeper is an annual football award given since 1987 by the International Federation of Football History & Statistics (IFFHS) to the most outstanding goalkeeper of the year, as voted by the IFFHS."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
--- RESULT 15 ---
2026-03-11 13:47:04 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:47:04 | RetrievalService | DEBUG | SCORE: 0.49
2026-03-11 13:47:04 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:47:04 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE NAME: denmark national team
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:47:04 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:47:04 | RetrievalService | DEBUG | FULL SUMMARY (186 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | Kasper Peter Schmeichel is a Danish professional footballer who plays for Leicester City and the Denmark national team. He was born on 5 November 1986. He is the son of Peter Schmeichel.
2026-03-11 13:47:04 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:47:04 | RetrievalService | DEBUG |   - Kasper Schmeichel (60f041bd-5ed4-40e2-b77d-de8fe5979509)
2026-03-11 13:47:04 | RetrievalService | DEBUG | TEXT SENT TO LLM (232 chars):
2026-03-11 13:47:04 | RetrievalService | DEBUG | denmark national team, a Thing, has context "Kasper Peter Schmeichel is a Danish professional footballer who plays for Leicester City and the Denmark national team. He was born on 5 November 1986. He is the son of Peter Schmeichel."
2026-03-11 13:47:04 | RetrievalService | DEBUG | 
====================================================================================================

2026-03-11 13:47:04 | RetrievalService | INFO |   [⏱️ Timing] Total: 12.66s (Embed: 1.59s | Retrieval: 0.27s | Ranking: 2.2799s)
2026-03-11 13:47:07 | RetrievalService | INFO |   [SelfCorrect] Hop 1 check — sufficient=True, missing='Precise year of the IFFHS vote'
2026-03-11 13:47:07 | RetrievalService | INFO |   [SelfCorrect] Done after 1 hops — 15 unique nodes accumulated.
2026-03-11 13:47:19 | RetrievalService | INFO |   [SelfCorrect] Hop 0 — searching for: 'Who was the writer of These Boots Are Made for Walkin' and who died in 2007?'
2026-03-11 13:47:19 | RetrievalService | INFO |   [Retrieval] Hybrid Search for: 'Who was the writer of These Boots Are Made for Walkin' and who died in 2007?'
2026-03-11 13:47:29 | RetrievalService | INFO |   [LLM Analysis] Intent: search, Temporal: True, Entities: ["These Boots Are Made for Walkin'", '2007'], Expected Types: ['Person', 'Film'], Attribute: writer
2026-03-11 13:47:30 | RetrievalService | INFO |   [⏱️ Timing] Dynamic instruction generation: 1.37s
2026-03-11 13:47:30 | RetrievalService | INFO |   [⏱️ Timing] Total query embedding: 1.72s
2026-03-11 13:47:30 | RetrievalService | INFO |   [Entity] Found 28 nodes by name: ['23 may 2007', '2007 memorial cup', 'may 2007', '2007 Memorial Cup Ice Hockey Tournament', "these boots are made for walkin'", 'march 18, 2007', '2007', 'december 2007', 'august 3, 2007', 'may 3, 2007']
2026-03-11 13:47:30 | RetrievalService | INFO |   [⏱️ Timing] Entity name matching: 0.02s
2026-03-11 13:47:30 | RetrievalService | INFO |   [Vector] Found 2 name variants from vector results: [('barton lee hazlewood', 'lee hazlewood'), ("Nancy Sinatra's 1966 Debut Album: Boots", 'nancy sinatra')]
2026-03-11 13:47:30 | RetrievalService | INFO |   [Vector] Found 11 semantically similar nodes: ['lee hazlewood', 'january 22, 1966', 'boots', 'kmfdm', 'nancy sinatra', "puss n' boots/these boots (are made for walkin')", 'music chart', 'frank sinatra', 'june 8, 1940', 'barton lee hazlewood']
2026-03-11 13:47:30 | RetrievalService | INFO |   [⏱️ Timing] Vector search: 0.09s
2026-03-11 13:47:30 | RetrievalService | INFO |   [Alias] Checking 39 nodes for IS_SAME_AS / IS_VARIANT_OF links
2026-03-11 13:47:31 | RetrievalService | INFO |   [Alias] After alias resolution: 39 nodes (0 added via IS_SAME_AS / IS_VARIANT_OF)
2026-03-11 13:47:31 | RetrievalService | INFO |   [Retrieval] Found 32 grounding notes (for source links)
2026-03-11 13:47:31 | RetrievalService | DEBUG |   [Retrieval] node_to_notes keys: ["puss n' boots/these boots are made for walkin'", '2007', 'october 1, 2007', 'kmfdm', '"these boots are made for walkin\'"', 'nancy sinatra', '2007 a.d', 'april 4, 2007', 'september 26, 2007', 'music chart', 'january 1, 2007', 'june 20, 2007', 'december 2007', 'september 11, 2007', 'july 2007', 'april 17, 2007', "these boots are made for walkin'", 'lee hazlewood', 'boots', "puss n' boots/these boots (are made for walkin')", 'september 2007', '2007–08 wigan athletic f.c. season', 'may 22, 2007', 'january 22, 1966', '4 august 2007', 'october 2007', 'january 8, 2007', 'december 6, 2007', 'august 3, 2007', 'may 3, 2007', 'march 18, 2007', 'frank sinatra', 'june 8, 1940', '2007 memorial cup', 'may 2007', 'barton lee hazlewood', '23 may 2007']
2026-03-11 13:47:31 | RetrievalService | INFO |   [⏱️ Timing] Retrieval phase: 0.64s (28 entity + 11 vector nodes)
2026-03-11 13:47:31 | RetrievalService | INFO |   [Retrieval] Prepared 37 candidates (28 entity + 11 vector + 0 community)
2026-03-11 13:47:39 | RetrievalService | DEBUG |   [Type Scoring] Expected types: ['Person', 'Film'], Attribute: writer
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: 2007–08 wigan athletic f.c. season
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: september 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: april 17, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: july 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: september 11, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: june 20, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: january 1, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: april 4, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: september 26, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: 2007 a.d
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: october 1, 2007
2026-03-11 13:47:39 | RetrievalService | INFO |   [Priority] Force-included entity match outside top_k: puss n' boots/these boots are made for walkin'
2026-03-11 13:47:39 | RetrievalService | INFO |   [⏱️ Timing] Total ranking: 7.9792s
2026-03-11 13:47:39 | RetrievalService | INFO |   [Retrieval] Top 32 results by source: entity=28, vector=4, neighbor=0, community=0
2026-03-11 13:47:39 | RetrievalService | INFO |     1. [vector_match] lee hazlewood (combined: 0.95, semantic: 0.94, type: 1.00)
2026-03-11 13:47:39 | RetrievalService | INFO |     2. [vector_match] nancy sinatra (combined: 0.94, semantic: 0.93, type: 1.00)
2026-03-11 13:47:39 | RetrievalService | INFO |     3. [vector_match] frank sinatra (combined: 0.91, semantic: 0.88, type: 1.00)
2026-03-11 13:47:39 | RetrievalService | INFO |     4. [entity_match] 2007 Memorial Cup Ice Hockey Tournament (combined: 0.69, semantic: 1.00, type: 0.30)
2026-03-11 13:47:39 | RetrievalService | INFO |     5. [vector_match] music chart (combined: 0.60, semantic: 0.88, type: 0.30)
2026-03-11 13:47:39 | RetrievalService | INFO |     6. [entity_match] 23 may 2007 (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:47:39 | RetrievalService | INFO |     7. [entity_match] 2007 memorial cup (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:47:39 | RetrievalService | INFO |     8. [entity_match] may 2007 (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:47:39 | RetrievalService | INFO |     9. [entity_match] these boots are made for walkin' (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:47:39 | RetrievalService | INFO |     10. [entity_match] march 18, 2007 (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:47:39 | RetrievalService | DEBUG | ====================================================================================================
2026-03-11 13:47:39 | RetrievalService | DEBUG | RETRIEVAL SESSION: 2026-03-11T13:47:39.532361
2026-03-11 13:47:39 | RetrievalService | DEBUG | QUERY: Who was the writer of These Boots Are Made for Walkin' and who died in 2007?
2026-03-11 13:47:39 | RetrievalService | DEBUG | EXTRACTED ENTITIES: ["These Boots Are Made for Walkin'", '2007']
2026-03-11 13:47:39 | RetrievalService | DEBUG | EXTRACTED CONCEPTS: []
2026-03-11 13:47:39 | RetrievalService | DEBUG | ====================================================================================================
2026-03-11 13:47:39 | RetrievalService | DEBUG | 
--- RESULT 1 ---
2026-03-11 13:47:39 | RetrievalService | DEBUG | TYPE: vector_match
